uuid,dem_education_level,dem_full_time_job,normalized_job_code
a3b40110-d915-0133-4fea-0a81e8b09a82,medium,no,
a04028b0-dcb8-0133-eff5-0a81e8b09a82,high,yes,a003702c0cea282e17967772dd83de5e
5889bd30-d983-0133-7a4a-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
34c497e0-dd6c-0133-f46f-0a81e8b09a82,medium,no,
9b1600f0-da4b-0133-27da-0a81e8b09a82,low,yes,b24ece3300d2f8ab34f9553e531183d6
bb9ce760-dbc1-0133-db7e-0a81e8b09a82,low,yes,141ddda0f613da65a280521247de0e9f
b0330610-da56-0133-892b-0a81e8b09a82,medium,no,
5bab1290-da3d-0133-c676-0a81e8b09a82,low,no,
5343b180-d9b7-0133-9af6-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
ef9fd160-da42-0133-62f9-0a81e8b09a82,low,yes,6cf4d336112984368f83181ac5ffe948
82c41290-d967-0133-721d-0a81e8b09a82,low,yes,6cf4d336112984368f83181ac5ffe948
c5133fb0-dad4-0133-3b1b-0a81e8b09a82,medium,no,
c6679d80-dafd-0133-5da9-0a81e8b09a82,high,yes,1dd2fdc8a3981f2a1d8f0ca173952bb8
6187b080-da34-0133-8c46-0a81e8b09a82,high,yes,d71c4164c99a5f9bca773e755a72f40f
0c3c2f60-d968-0133-7430-0a81e8b09a82,medium,no,
d2a43a20-da53-0133-8a24-0a81e8b09a82,high,yes,cc2b26cc436bea36bda3bdd7367c411a
62309370-d97b-0133-c78d-0a81e8b09a82,medium,yes,6408c0d7c7faa4ced47fbc8474698126
7ac51690-da27-0133-6f07-0a81e8b09a82,medium,no,
90c936c0-d8d2-0133-5d6a-0a81e8b09a82,low,yes,5e93fd1a58c8a67b295f69d87d1a940d
55331d10-d976-0133-06db-0a81e8b09a82,,yes,a33662485eb4ad97096183db945308f4
44e7ecf0-da2a-0133-3e8c-0a81e8b09a82,no,no,
1e612c00-da58-0133-8fdc-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
25b6e390-da56-0133-8edc-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
b5ca4d50-dbc4-0133-9146-0a81e8b09a82,,no,
aa6d0cf0-da3c-0133-c290-0a81e8b09a82,medium,no,
9a0a5db0-d9ba-0133-dfb6-0a81e8b09a82,low,no,
876f8ca0-d98f-0133-f64e-0a81e8b09a82,high,yes,e49986dae76619a3941d280ee14d38ae
a49296b0-d9e8-0133-cfa7-0a81e8b09a82,medium,no,
46da35a0-d974-0133-15d4-0a81e8b09a82,medium,yes,e49986dae76619a3941d280ee14d38ae
0dda4bb0-d8e4-0133-ba74-0a81e8b09a82,high,no,
2762a830-d994-0133-a32b-0a81e8b09a82,medium,yes,e605336f5a43949cb6b18054fd1937f1
353cf940-da2d-0133-7fac-0a81e8b09a82,medium,no,
eb3c08e0-d966-0133-fb39-0a81e8b09a82,high,yes,45033f83b6e0309eca9bcd76917f15d0
321c19d0-da30-0133-aa56-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
a255d240-da21-0133-e54d-0a81e8b09a82,high,yes,36ac256201657eeaa67ee95aaae3cd54
b353cef0-d970-0133-9379-0a81e8b09a82,high,yes,781f5d3a80812531fdc81125a527a626
cb6e0670-d8f3-0133-a9e8-0a81e8b09a82,high,yes,141ddda0f613da65a280521247de0e9f
bdd81e20-dae9-0133-49d3-0a81e8b09a82,high,yes,bc6dcc49557388a9f53d6e642e73d7a2
07a94330-d932-0133-3fc5-0a81e8b09a82,high,yes,d9e964a222fdd9527319ad88adbfaa2e
2cd5f790-d981-0133-f53c-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
fc3e2c60-da46-0133-0fc0-0a81e8b09a82,high,yes,ccd7528fb38f16077360c5b67c9700c4
51c24860-d940-0133-c44a-0a81e8b09a82,medium,yes,00bff17fca67555d8d86e8ead86dcd70
f75f5950-d994-0133-f7a8-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
300a7300-d940-0133-c426-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
1e2b4750-d987-0133-3c7c-0a81e8b09a82,high,yes,861a9b9151e11362eb3c77ca914172d0
57ca6210-da59-0133-d25c-0a81e8b09a82,high,yes,d4624ed8068d24948e18303212593cd6
a68728f0-d92e-0133-3c67-0a81e8b09a82,medium,no,
d5464320-d8d2-0133-5e81-0a81e8b09a82,medium,yes,b42566382f2d3deeca56d3667004fc9e
c9b4c8c0-da8d-0133-cb72-0a81e8b09a82,high,no,
42b32140-da2b-0133-45dd-0a81e8b09a82,medium,no,
67bd25c0-da23-0133-ed4d-0a81e8b09a82,medium,yes,847165cfda6b1dc82ae22b967da8af2f
3e282710-d8cf-0133-69a6-0a81e8b09a82,medium,yes,7932d4705d002b47789c11edfaed685e
ac6ce6b0-d993-0133-6999-0a81e8b09a82,high,yes,aee597cd78f235c9db9d3ca987c7c846
3f300750-d97a-0133-5751-0a81e8b09a82,high,yes,90c5430dbc810aec8695af2f1f4c42e8
f9be7a30-d9c6-0133-9486-0a81e8b09a82,medium,no,
56196950-d970-0133-9208-0a81e8b09a82,medium,yes,141ddda0f613da65a280521247de0e9f
301dade0-da58-0133-905b-0a81e8b09a82,high,yes,1c37a6e2bf157c0eff4665c57c52602d
830a4b90-d94a-0133-8930-0a81e8b09a82,medium,yes,46b09f5f86f1ed46a8cb8e14d41418c7
5304d350-d9d4-0133-d00c-0a81e8b09a82,medium,no,
2dd04700-d940-0133-c423-0a81e8b09a82,high,yes,781f5d3a80812531fdc81125a527a626
bd531620-da30-0133-ac3f-0a81e8b09a82,medium,no,
ae2fbd30-d983-0133-7bb8-0a81e8b09a82,medium,yes,fcaf4aac737e53ad24b9f32f08b8740f
8d912430-da2a-0133-3fe4-0a81e8b09a82,medium,yes,ac47656fd51c2cd8037057262c910dc4
74cc4d00-d963-0133-427d-0a81e8b09a82,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99
110ab000-d8e1-0133-b213-0a81e8b09a82,low,no,
4d716090-d984-0133-7ebc-0a81e8b09a82,high,yes,77d124811ae6887bd4ff42b0e2b49116
decae590-d955-0133-8a8b-0a81e8b09a82,medium,no,
6e1ec7c0-da0c-0133-28f2-0a81e8b09a82,high,yes,45033f83b6e0309eca9bcd76917f15d0
d6c28520-d981-0133-7348-0a81e8b09a82,high,no,
55c4e520-da2f-0133-a61b-0a81e8b09a82,medium,yes,77d124811ae6887bd4ff42b0e2b49116
e5f5b3f0-dadb-0133-6159-0a81e8b09a82,high,yes,36ac256201657eeaa67ee95aaae3cd54
00ddd310-d8d1-0133-5878-0a81e8b09a82,medium,yes,f05d2014d4a9adaab50fa1e0ca6f6c8c
e3efe070-da41-0133-5bfc-0a81e8b09a82,medium,no,
51144e30-d8c9-0133-a1f0-0a81e8b09a82,medium,yes,36675c937946c8a4fc5de7d0b4c850de
500e8a90-d9b1-0133-012d-0a81e8b09a82,high,yes,569da68cdcac43a3b4a0126ea9170570
ce9f80c0-d94a-0133-89ac-0a81e8b09a82,high,yes,847165cfda6b1dc82ae22b967da8af2f
5bf690d0-da30-0133-ab26-0a81e8b09a82,,no,
d0bf3b90-d98e-0133-f352-0a81e8b09a82,high,no,
085181a0-d96c-0133-1a6b-0a81e8b09a82,high,no,
6d595fe0-d958-0133-5a85-0a81e8b09a82,medium,no,
0c179720-da63-0133-3caa-0a81e8b09a82,medium,no,
adf79f90-da4b-0133-a097-0a81e8b09a82,medium,yes,2ca138b991c50dc6696238e5ad800142
63d13f10-d981-0133-f633-0a81e8b09a82,high,yes,77d124811ae6887bd4ff42b0e2b49116
bedb8fa0-d981-0133-72eb-0a81e8b09a82,medium,yes,ac47656fd51c2cd8037057262c910dc4
36eff540-da17-0133-a153-0a81e8b09a82,low,no,
caa08bc0-da50-0133-373f-0a81e8b09a82,high,yes,ac2588d5d7676a49bdcd038e4a0a0ec5
273c6f80-dae7-0133-40e9-0a81e8b09a82,medium,yes,7bb15eefb19ed09c59349baad7e8469e
13f5a0b0-daea-0133-4aff-0a81e8b09a82,low,yes,f05d2014d4a9adaab50fa1e0ca6f6c8c
ebf371e0-d938-0133-ba83-0a81e8b09a82,high,no,
b0d0ef80-dbb6-0133-4cda-0a81e8b09a82,high,no,
0463a450-d8dd-0133-5aac-0a81e8b09a82,high,no,
87180450-d8f7-0133-b322-0a81e8b09a82,high,yes,781f5d3a80812531fdc81125a527a626
5a8de400-da4e-0133-4a81-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
9c227610-d926-0133-33bd-0a81e8b09a82,medium,yes,375017ea3a1a97f5ea676def873bb25b
6753cf30-db87-0133-bb32-0a81e8b09a82,high,yes,edc64316da9707432443c7a4461abe6c
4ed4d480-d942-0133-c717-0a81e8b09a82,high,yes,5db2c8d6539f983e1ca3d7c5b939e190
f4a9b250-db29-0133-cba7-0a81e8b09a82,medium,yes,0de6170ccbed08e62b2e5862d5846a43
e0e227e0-da0e-0133-fc5b-0a81e8b09a82,medium,yes,477b53ef09d37f098d5ed74f47fcbaec
e5448270-d961-0133-cf3f-0a81e8b09a82,medium,no,
6bd1b9d0-d8cc-0133-618d-0a81e8b09a82,low,no,
c85eefa0-db3d-0133-8bc5-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
a4b03050-da50-0133-3639-0a81e8b09a82,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c
41e17d40-da5e-0133-67a5-0a81e8b09a82,medium,yes,2173ff3afd8d28192f7cf119af201940
e6497150-da0f-0133-feb5-0a81e8b09a82,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99
04852950-d9d4-0133-cf28-0a81e8b09a82,high,yes,e7b3e1c6a32c7247cd4857e4c3574165
8407ff70-da31-0133-af53-0a81e8b09a82,high,yes,a2a9fbe67b4aa2b551ba0f3adac90a99
20048ad0-d959-0133-5bc2-0a81e8b09a82,high,no,
4724f180-da26-0133-6985-0a81e8b09a82,,no,
7978a9b0-d98e-0133-f1cb-0a81e8b09a82,high,no,
b5e405c0-daf1-0133-433e-0a81e8b09a82,medium,yes,f5bc91b67dc30ad204158092116c4ed2
873b5910-da42-0133-6024-0a81e8b09a82,high,yes,970eb38c7b3eb080466052ea994af189
cb8499d0-d9a2-0133-adac-0a81e8b09a82,high,yes,a003702c0cea282e17967772dd83de5e
a2779100-da33-0133-ab51-0a81e8b09a82,medium,no,
f5cc6eb0-d9a8-0133-0d2a-0a81e8b09a82,medium,yes,781f5d3a80812531fdc81125a527a626
bab9e2f0-da27-0133-701e-0a81e8b09a82,high,no,
a0767a80-d8d4-0133-6317-0a81e8b09a82,medium,no,
abfc4750-d8db-0133-9a1e-0a81e8b09a82,medium,yes,375017ea3a1a97f5ea676def873bb25b
ea1a63a0-da2a-0133-419b-0a81e8b09a82,high,yes,433df1b945d32f17d9e61cf60a9bd06e
f5651c20-d8cd-0133-65b7-0a81e8b09a82,medium,yes,1295a187473fd2f53427769fc7a4c02e
5c44ff90-d99b-0133-9de5-0a81e8b09a82,high,no,
7469abd0-d940-0133-c477-0a81e8b09a82,high,yes,569da68cdcac43a3b4a0126ea9170570
ff33bba0-d985-0133-36ee-0a81e8b09a82,medium,yes,a12a16280e22220f9354333f6fe1b22a
1d7b3a20-da0e-0133-fab7-0a81e8b09a82,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c
043b5ea0-d8f1-0133-14a5-0a81e8b09a82,high,yes,970eb38c7b3eb080466052ea994af189
5f46d700-d99a-0133-1bb9-0a81e8b09a82,high,yes,004431b0c1ce29ff6145307fa23f3f98
073957b0-d96d-0133-1da4-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
5ba07130-d8f3-0133-a8fa-0a81e8b09a82,high,yes,2ca138b991c50dc6696238e5ad800142
bab06240-d9aa-0133-4b6a-0a81e8b09a82,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165
79476770-da24-0133-f1be-0a81e8b09a82,medium,yes,cc2b26cc436bea36bda3bdd7367c411a
8a8cb730-d9e8-0133-26c9-0a81e8b09a82,high,yes,8fd068c8d9be73abfa678856177b6c40
08e12bf0-da5a-0133-d75f-0a81e8b09a82,high,no,
acca5ed0-d933-0133-41b4-0a81e8b09a82,medium,no,
2ef84610-da4c-0133-535a-0a81e8b09a82,medium,no,
e1748030-da3a-0133-7a47-0a81e8b09a82,medium,yes,5db2c8d6539f983e1ca3d7c5b939e190
4f228470-dbc1-0133-d9cb-0a81e8b09a82,high,yes,375017ea3a1a97f5ea676def873bb25b
fc1d9e60-d91f-0133-2c96-0a81e8b09a82,medium,no,
13ac38a0-d986-0133-374b-0a81e8b09a82,high,yes,d71c4164c99a5f9bca773e755a72f40f
cec2e960-dc73-0133-8928-0a81e8b09a82,no,yes,76b0ba6af40991629e20dff36edd02a5
058f25e0-da30-0133-a96c-0a81e8b09a82,high,no,
9a16ddf0-dadc-0133-1cc1-0a81e8b09a82,high,yes,41ba88cfd476ee8d5e3d9f7cea62f051
2c42da30-da2c-0133-4a0b-0a81e8b09a82,high,no,
21a6d890-d9a1-0133-a428-0a81e8b09a82,medium,yes,07b7555fa790debaf5b04d1409ad5f11
0042eb40-d943-0133-c7f4-0a81e8b09a82,medium,yes,e2f68bf748aea2c7d2254550c0c92b23
d8b283e0-dada-0133-5ed3-0a81e8b09a82,high,no,
e882c070-d996-0133-7411-0a81e8b09a82,high,yes,1f8576bdffa64f492405d02b842c41a6
adf3a7d0-d9bc-0133-b993-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
b5e48ce0-da24-0133-f2cf-0a81e8b09a82,medium,yes,d4624ed8068d24948e18303212593cd6
3494c390-d982-0133-7508-0a81e8b09a82,high,yes,ac47656fd51c2cd8037057262c910dc4
d2692650-d95a-0133-5eef-0a81e8b09a82,medium,yes,c34f03aa0a9c6edbe8ec50f4fa3687a8
ce5e9100-d939-0133-bb9f-0a81e8b09a82,high,yes,375017ea3a1a97f5ea676def873bb25b
c74093d0-da84-0133-dcf5-0a81e8b09a82,medium,yes,781f5d3a80812531fdc81125a527a626
2173d060-da5d-0133-5d47-0a81e8b09a82,high,yes,3161063d378eecc4581c5cdee46a2a6c
4b218c60-d966-0133-f927-0a81e8b09a82,low,no,
42775720-d995-0133-f926-0a81e8b09a82,high,yes,ccd7528fb38f16077360c5b67c9700c4
f1fb8d60-d933-0133-421a-0a81e8b09a82,high,yes,1f8576bdffa64f492405d02b842c41a6
b57c17e0-def9-0133-0d13-0a81e8b09a82,medium,yes,36ac256201657eeaa67ee95aaae3cd54
a705dd50-d8e4-0133-bc24-0a81e8b09a82,low,no,
36f9f250-dd5b-0133-ae97-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
04c0f1d0-dcc7-0133-e71d-0a81e8b09a82,medium,yes,2173ff3afd8d28192f7cf119af201940
15e4ac60-db39-0133-4976-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
6dc07070-d8cf-0133-5377-0a81e8b09a82,high,yes,7aecc34a90868aac810bf3693b11534e
7b37fa70-dad8-0133-3773-0a81e8b09a82,low,no,
8e81e2d0-d8c5-0133-c031-0a81e8b09a82,medium,no,
4bb9cf10-dbb3-0133-deb8-0a81e8b09a82,high,no,
4ec02860-dc9b-0133-be14-0a81e8b09a82,medium,yes,086f0063610283d1c23c44bca4ef92c0
69ebc3b0-d989-0133-9cad-0a81e8b09a82,medium,yes,e55556364d2096578fd153e9800e826f
587069f0-da67-0133-af31-0a81e8b09a82,medium,no,
9f6ca0c0-db43-0133-8a82-0a81e8b09a82,medium,yes,2ca138b991c50dc6696238e5ad800142
19e1da40-da24-0133-f008-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
39d2d410-d99e-0133-962e-0a81e8b09a82,medium,yes,c34f03aa0a9c6edbe8ec50f4fa3687a8
6b0bc4e0-da57-0133-c4fa-0a81e8b09a82,low,no,
a3d49110-d994-0133-f610-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
ca3f1860-d9a2-0133-ada5-0a81e8b09a82,medium,yes,41b2978a2c07c5f477e60f26372d6c85
f697bbb0-db5d-0133-f267-0a81e8b09a82,,no,
40823730-db07-0133-c28c-0a81e8b09a82,high,yes,16b49a63ac3fcb90356c30187110ed94
3362f890-da0d-0133-2b4a-0a81e8b09a82,medium,yes,1c37a6e2bf157c0eff4665c57c52602d
4ef57ad0-da88-0133-eb78-0a81e8b09a82,medium,yes,437e4414c78611a270a5cedb4b4c0eed
2c23ba70-da48-0133-5a0d-0a81e8b09a82,low,yes,8fd068c8d9be73abfa678856177b6c40
f738f510-dad9-0133-3b91-0a81e8b09a82,medium,yes,36675c937946c8a4fc5de7d0b4c850de
edb97d10-d97d-0133-f0c2-0a81e8b09a82,high,yes,38a15ceadcdd6d4db16a88fa1a72b083
7f767400-d990-0133-5af1-0a81e8b09a82,medium,yes,6cf4d336112984368f83181ac5ffe948
817e7000-da4f-0133-bcbe-0a81e8b09a82,high,yes,76385cb24e831b3364279b9de5641d8f
5b0b4a80-db01-0133-5192-0a81e8b09a82,medium,yes,2ca138b991c50dc6696238e5ad800142
b8cfa6a0-d95c-0133-63aa-0a81e8b09a82,medium,yes,679fb7003e0aedc14891fcd15dd846c5
41970c00-da4d-0133-f230-0a81e8b09a82,high,yes,0de6170ccbed08e62b2e5862d5846a43
46ec1430-d8ee-0133-3d0a-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
9394fb10-da39-0133-ed03-0a81e8b09a82,high,yes,5e93fd1a58c8a67b295f69d87d1a940d
16198800-da17-0133-a0c0-0a81e8b09a82,medium,no,
ec5d4250-da28-0133-75a2-0a81e8b09a82,,no,
b3bf7640-d992-0133-649b-0a81e8b09a82,high,no,
783df920-d964-0133-4528-0a81e8b09a82,medium,yes,e605336f5a43949cb6b18054fd1937f1
184d4c80-d9ae-0133-8d5d-0a81e8b09a82,low,no,
b6d7d5a0-d8e5-0133-bf3e-0a81e8b09a82,medium,yes,dac2e921c1f887d9efc4c06fa33c1397
c23585b0-d9b2-0133-0839-0a81e8b09a82,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99
384aee20-d963-0133-41fb-0a81e8b09a82,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165
9626e9b0-da48-0133-3c0b-0a81e8b09a82,medium,yes,8fd068c8d9be73abfa678856177b6c40
c09c6b20-d970-0133-93bf-0a81e8b09a82,medium,yes,fcaf4aac737e53ad24b9f32f08b8740f
7e5f95e0-d9b4-0133-d2e2-0a81e8b09a82,,yes,04c82eae29e1c4a30eac0710b74ab276
2fdaea30-d8c8-0133-9ed8-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
a6cc3980-d9bc-0133-b96d-0a81e8b09a82,,no,
a6d09a80-d93e-0133-c1c7-0a81e8b09a82,medium,yes,7a37ddb38441873334fd8ff07c17ad22
5e669c60-da3e-0133-cc92-0a81e8b09a82,high,yes,a33662485eb4ad97096183db945308f4
cb189730-da62-0133-3b05-0a81e8b09a82,medium,yes,800b621aab5dac18f4caef621fa43a49
1bdad970-da38-0133-8060-0a81e8b09a82,medium,no,
9bc1ab00-da2f-0133-a784-0a81e8b09a82,high,yes,ced804d972b03cca6d523ec8925a7943
cc2b5790-dae1-0133-2e1b-0a81e8b09a82,medium,yes,d71c4164c99a5f9bca773e755a72f40f
009df570-d8d2-0133-5b88-0a81e8b09a82,low,no,
5ea2d630-da72-0133-ce34-0a81e8b09a82,high,yes,b24ece3300d2f8ab34f9553e531183d6
faf72910-da63-0133-4346-0a81e8b09a82,medium,no,
19db1a60-d97e-0133-f161-0a81e8b09a82,medium,yes,cf2d4db3c258faa2499bdeeeed6721a5
436a2bc0-da19-0133-a90f-0a81e8b09a82,medium,yes,36ac256201657eeaa67ee95aaae3cd54
478c8d40-da6f-0133-e84f-0a81e8b09a82,medium,yes,d4624ed8068d24948e18303212593cd6
6cdbf790-d95c-0133-62da-0a81e8b09a82,medium,yes,086f0063610283d1c23c44bca4ef92c0
400b9c00-da6a-0133-0968-0a81e8b09a82,medium,yes,e2f68bf748aea2c7d2254550c0c92b23
e378f4d0-da6e-0133-e5dc-0a81e8b09a82,low,no,
9cfc51b0-d980-0133-116e-0a81e8b09a82,medium,no,
120c5a10-da71-0133-c5de-0a81e8b09a82,medium,yes,897ef18a9321616495831a4b4b0c1bb2
c5e98310-da11-0133-91d6-0a81e8b09a82,high,no,
ef196710-d9a1-0133-fabb-0a81e8b09a82,high,yes,970eb38c7b3eb080466052ea994af189
d4db33b0-da22-0133-eb24-0a81e8b09a82,medium,no,
0f344bb0-d98b-0133-a3bb-0a81e8b09a82,medium,yes,1a281bf4bd1fe9b2a6e464e508bea167
5267b7a0-da25-0133-6589-0a81e8b09a82,,no,
bbd0e290-da51-0133-f0a2-0a81e8b09a82,medium,yes,3833bd699e7afe4665b595f282da0387
dd089560-d9a0-0133-a2c4-0a81e8b09a82,medium,no,
9b0e3030-da6e-0133-e3fc-0a81e8b09a82,medium,yes,e49986dae76619a3941d280ee14d38ae
14f02d40-dac6-0133-d145-0a81e8b09a82,medium,yes,ac47656fd51c2cd8037057262c910dc4
907485b0-d926-0133-33aa-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
155c2880-da74-0133-101b-0a81e8b09a82,low,no,
70191d80-da5b-0133-09ca-0a81e8b09a82,medium,yes,34d80517fe3bc143f9fc850386b8ffd7
797b9a00-d981-0133-f6a4-0a81e8b09a82,high,yes,e55556364d2096578fd153e9800e826f
e2b56630-d9c6-0133-9447-0a81e8b09a82,medium,yes,022d0e3a40aa3e29bca6851542b27842
5f1b17e0-d97f-0133-f63f-0a81e8b09a82,medium,yes,8a7a3f1bce0958ae9f090683e5a925b7
df578b70-d9fe-0133-f121-0a81e8b09a82,medium,yes,ec3d88b2fd083b870b8c5a603898ed39
abba98a0-da11-0133-91a4-0a81e8b09a82,medium,yes,141ddda0f613da65a280521247de0e9f
066d5480-d9ef-0133-aa25-0a81e8b09a82,medium,no,
4229a5c0-da8e-0133-cccb-0a81e8b09a82,medium,yes,8fd068c8d9be73abfa678856177b6c40
6f0a07d0-da60-0133-ce18-0a81e8b09a82,,yes,16b67d7f57698455aefbc1ae1b358b50
93ee7d10-d95c-0133-6342-0a81e8b09a82,medium,yes,3161063d378eecc4581c5cdee46a2a6c
5f84f300-da80-0133-3470-0a81e8b09a82,medium,yes,7bb15eefb19ed09c59349baad7e8469e
329d27b0-d969-0133-7808-0a81e8b09a82,medium,no,
96414160-da0d-0133-2c4d-0a81e8b09a82,medium,yes,58eaf730050d2e23c7361fbb782e30a2
d9698810-da1f-0133-fd01-0a81e8b09a82,low,no,
1b8d42c0-da3f-0133-c05a-0a81e8b09a82,medium,yes,a003702c0cea282e17967772dd83de5e
07f73780-db47-0133-9b32-0a81e8b09a82,high,yes,07b7555fa790debaf5b04d1409ad5f11
1abe7850-da4d-0133-f132-0a81e8b09a82,low,no,
537fd5f0-da80-0133-3445-0a81e8b09a82,high,yes,cc2b26cc436bea36bda3bdd7367c411a
9d564930-d9a4-0133-1d70-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
cd98d540-d98a-0133-a2bb-0a81e8b09a82,high,yes,d0abc47e83e7d85921e113f85175547a
5df18a20-d965-0133-f59d-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
c878db70-d9a7-0133-5c31-0a81e8b09a82,medium,yes,861a9b9151e11362eb3c77ca914172d0
db9f9c30-d99d-0133-9484-0a81e8b09a82,medium,yes,16b67d7f57698455aefbc1ae1b358b50
7b203730-d8cc-0133-61a8-0a81e8b09a82,medium,yes,ced804d972b03cca6d523ec8925a7943
2b9926c0-d9c5-0133-2ab1-0a81e8b09a82,medium,no,
771aea50-d969-0133-78c4-0a81e8b09a82,high,no,
f2e90990-dafb-0133-ac69-0a81e8b09a82,medium,yes,ced804d972b03cca6d523ec8925a7943
237b0040-da48-0133-59d2-0a81e8b09a82,medium,yes,90c5430dbc810aec8695af2f1f4c42e8
599b1830-da0f-0133-fd63-0a81e8b09a82,medium,yes,2ca138b991c50dc6696238e5ad800142
e2897920-db4a-0133-dc85-0a81e8b09a82,medium,yes,25fe195cbf915c0824fa6c44e6d0008c
e40fcb30-d981-0133-737c-0a81e8b09a82,low,yes,049a3f3a2b5f85cb2971ba77ad66e10c
e64ad0e0-d96b-0133-19dd-0a81e8b09a82,medium,no,
78db57e0-d93b-0133-bde6-0a81e8b09a82,medium,yes,73d251075a710326ae436d9819246377
62aa9ea0-da5b-0133-0977-0a81e8b09a82,high,yes,775190277a849cba701b306a7b374c0a
d511d3f0-d8e4-0133-bca3-0a81e8b09a82,low,no,
11e3a4e0-da73-0133-f2b7-0a81e8b09a82,medium,yes,5e2bfe1fb8451158ff488c673535980c
a047b6b0-da69-0133-0519-0a81e8b09a82,high,yes,76b0ba6af40991629e20dff36edd02a5
5c35c9d0-d8c8-0133-9f55-0a81e8b09a82,medium,no,
a29f8470-da44-0133-8670-0a81e8b09a82,medium,no,
45068700-da75-0133-2f75-0a81e8b09a82,medium,yes,77d124811ae6887bd4ff42b0e2b49116
25ec3970-da36-0133-f6c5-0a81e8b09a82,high,yes,d06dfb43c95b585a89ae556c9221b573
7408cc30-d8d3-0133-5fcd-0a81e8b09a82,medium,yes,d9e964a222fdd9527319ad88adbfaa2e
a9369760-d97e-0133-f330-0a81e8b09a82,medium,yes,2173ff3afd8d28192f7cf119af201940
9f811be0-d8d4-0133-630d-0a81e8b09a82,low,no,
6bb1f6b0-d8df-0133-621e-0a81e8b09a82,medium,yes,ac9f868b5c3e7cb3f31bcead5dadeb71
77507030-d9f9-0133-0760-0a81e8b09a82,low,no,
57ca3c90-da63-0133-3ea2-0a81e8b09a82,medium,no,
a4db8b50-da10-0133-009a-0a81e8b09a82,low,no,
1d417220-d9b7-0133-9a23-0a81e8b09a82,medium,no,
64cea0f0-da81-0133-3812-0a81e8b09a82,medium,yes,775190277a849cba701b306a7b374c0a
18b6dbd0-d964-0133-43fe-0a81e8b09a82,medium,no,
808a5e80-d9f0-0133-2d02-0a81e8b09a82,medium,no,
93e37310-d985-0133-34df-0a81e8b09a82,,yes,a12a16280e22220f9354333f6fe1b22a
7e088b80-da29-0133-430d-0a81e8b09a82,low,no,
33247ab0-da45-0133-e783-0a81e8b09a82,medium,yes,d24ffac92c24fb0e7bd1abc5fc3b6254
bfee9120-d8cf-0133-5482-0a81e8b09a82,medium,no,
e66b7670-d939-0133-bbc0-0a81e8b09a82,medium,yes,2173ff3afd8d28192f7cf119af201940
82efd610-d981-0133-f6d0-0a81e8b09a82,high,yes,5db2c8d6539f983e1ca3d7c5b939e190
e2192fa0-d9b1-0133-041a-0a81e8b09a82,low,no,
0434c490-da2d-0133-7ec8-0a81e8b09a82,high,yes,fcaf4aac737e53ad24b9f32f08b8740f
8df03c80-d987-0133-3e20-0a81e8b09a82,medium,no,
5de89810-d97e-0133-f22f-0a81e8b09a82,medium,no,
0c8edfe0-d9ae-0133-8d2b-0a81e8b09a82,high,yes,569da68cdcac43a3b4a0126ea9170570
0f656560-d96c-0133-1a86-0a81e8b09a82,medium,yes,970eb38c7b3eb080466052ea994af189
c8a3d000-da1d-0133-f54a-0a81e8b09a82,medium,no,
faad4c70-d9f3-0133-32f4-0a81e8b09a82,medium,no,
06b6ab70-da53-0133-bc36-0a81e8b09a82,medium,yes,141ddda0f613da65a280521247de0e9f
177c68e0-da18-0133-a4ea-0a81e8b09a82,high,yes,7bb15eefb19ed09c59349baad7e8469e
